IndicatorType,CountryName,MarketName,CurrencyCode,Date,Value,SourceOfTheData
Official,Ethiopia,,ETB,14/04/2010,13.46,Trading Economics
Official,Ethiopia,,ETB,15/04/2010,13.46,Trading Economics
Official,Ethiopia,,ETB,16/04/2010,13.46,Trading Economics
Official,Ethiopia,,ETB,19/04/2010,13.46,Trading Economics
Official,Ethiopia,,ETB,20/04/2010,13.47,Trading Economics
Official,Ethiopia,,ETB,21/04/2010,13.47,Trading Economics
Official,Ethiopia,,ETB,22/04/2010,13.47,Trading Economics
Official,Ethiopia,,ETB,23/04/2010,13.47,Trading Economics
Official,Ethiopia,,ETB,26/04/2010,13.47,Trading Economics
Official,Ethiopia,,ETB,27/04/2010,13.48,Trading Economics
Official,Ethiopia,,ETB,28/04/2010,13.48,Trading Economics
Official,Ethiopia,,ETB,29/04/2010,13.48,Trading Economics
Official,Ethiopia,,ETB,30/04/2010,13.48,Trading Economics
Official,Ethiopia,,ETB,03/05/2010,13.48,Trading Economics
Official,Ethiopia,,ETB,04/05/2010,13.5,Trading Economics
Official,Ethiopia,,ETB,05/05/2010,13.5,Trading Economics
Official,Ethiopia,,ETB,06/05/2010,13.5,Trading Economics
Official,Ethiopia,,ETB,07/05/2010,13.5,Trading Economics
Official,Ethiopia,,ETB,10/05/2010,13.5,Trading Economics
Official,Ethiopia,,ETB,11/05/2010,13.451,Trading Economics
Official,Ethiopia,,ETB,12/05/2010,13.451,Trading Economics
Official,Ethiopia,,ETB,13/05/2010,13.451,Trading Economics
Official,Ethiopia,,ETB,14/05/2010,13.451,Trading Economics
Official,Ethiopia,,ETB,17/05/2010,13.51,Trading Economics
Official,Ethiopia,,ETB,18/05/2010,13.51,Trading Economics
Official,Ethiopia,,ETB,19/05/2010,13.51,Trading Economics
Official,Ethiopia,,ETB,20/05/2010,13.51,Trading Economics
Official,Ethiopia,,ETB,21/05/2010,13.51,Trading Economics
Official,Ethiopia,,ETB,24/05/2010,13.4721,Trading Economics
Official,Ethiopia,,ETB,25/05/2010,13.52,Trading Economics
Official,Ethiopia,,ETB,26/05/2010,13.52,Trading Economics
Official,Ethiopia,,ETB,27/05/2010,13.52,Trading Economics
Official,Ethiopia,,ETB,28/05/2010,13.52,Trading Economics
Official,Ethiopia,,ETB,31/05/2010,13.53,Trading Economics
Official,Ethiopia,,ETB,01/06/2010,13.53,Trading Economics
Official,Ethiopia,,ETB,02/06/2010,13.53,Trading Economics
Official,Ethiopia,,ETB,03/06/2010,13.53,Trading Economics
Official,Ethiopia,,ETB,04/06/2010,13.53,Trading Economics
Official,Ethiopia,,ETB,07/06/2010,13.53,Trading Economics
Official,Ethiopia,,ETB,08/06/2010,13.54,Trading Economics
Official,Ethiopia,,ETB,09/06/2010,13.54,Trading Economics
Official,Ethiopia,,ETB,10/06/2010,13.54,Trading Economics
Official,Ethiopia,,ETB,11/06/2010,13.54,Trading Economics
Official,Ethiopia,,ETB,14/06/2010,13.55,Trading Economics
Official,Ethiopia,,ETB,15/06/2010,13.55,Trading Economics
Official,Ethiopia,,ETB,16/06/2010,13.55,Trading Economics
Official,Ethiopia,,ETB,17/06/2010,13.55,Trading Economics
Official,Ethiopia,,ETB,18/06/2010,13.55,Trading Economics
Official,Ethiopia,,ETB,21/06/2010,13.56,Trading Economics
Official,Ethiopia,,ETB,22/06/2010,13.56,Trading Economics
Official,Ethiopia,,ETB,23/06/2010,13.56,Trading Economics
Official,Ethiopia,,ETB,24/06/2010,13.56,Trading Economics
Official,Ethiopia,,ETB,25/06/2010,13.56,Trading Economics
Official,Ethiopia,,ETB,28/06/2010,13.56,Trading Economics
Official,Ethiopia,,ETB,29/06/2010,13.57,Trading Economics
Official,Ethiopia,,ETB,30/06/2010,13.57,Trading Economics
Official,Ethiopia,,ETB,01/07/2010,13.57,Trading Economics
Official,Ethiopia,,ETB,02/07/2010,13.57,Trading Economics
Official,Ethiopia,,ETB,05/07/2010,13.57,Trading Economics
Official,Ethiopia,,ETB,06/07/2010,13.58,Trading Economics
Official,Ethiopia,,ETB,07/07/2010,13.58,Trading Economics
Official,Ethiopia,,ETB,08/07/2010,13.58,Trading Economics
Official,Ethiopia,,ETB,09/07/2010,13.58,Trading Economics
Official,Ethiopia,,ETB,12/07/2010,13.58,Trading Economics
Official,Ethiopia,,ETB,13/07/2010,13.68,Trading Economics
Official,Ethiopia,,ETB,14/07/2010,13.68,Trading Economics
Official,Ethiopia,,ETB,15/07/2010,13.68,Trading Economics
Official,Ethiopia,,ETB,16/07/2010,13.68,Trading Economics
Official,Ethiopia,,ETB,19/07/2010,13.68,Trading Economics
Official,Ethiopia,,ETB,20/07/2010,13.61,Trading Economics
Official,Ethiopia,,ETB,21/07/2010,13.61,Trading Economics
Official,Ethiopia,,ETB,22/07/2010,13.61,Trading Economics
Official,Ethiopia,,ETB,23/07/2010,13.61,Trading Economics
Official,Ethiopia,,ETB,26/07/2010,13.61,Trading Economics
Official,Ethiopia,,ETB,27/07/2010,13.607,Trading Economics
Official,Ethiopia,,ETB,28/07/2010,13.607,Trading Economics
Official,Ethiopia,,ETB,29/07/2010,13.607,Trading Economics
Official,Ethiopia,,ETB,30/07/2010,13.623,Trading Economics
Official,Ethiopia,,ETB,02/08/2010,13.623,Trading Economics
Official,Ethiopia,,ETB,03/08/2010,13.5844,Trading Economics
Official,Ethiopia,,ETB,04/08/2010,13.629,Trading Economics
Official,Ethiopia,,ETB,05/08/2010,13.629,Trading Economics
Official,Ethiopia,,ETB,06/08/2010,13.629,Trading Economics
Official,Ethiopia,,ETB,09/08/2010,13.5932,Trading Economics
Official,Ethiopia,,ETB,10/08/2010,13.638,Trading Economics
Official,Ethiopia,,ETB,11/08/2010,13.638,Trading Economics
Official,Ethiopia,,ETB,12/08/2010,13.638,Trading Economics
Official,Ethiopia,,ETB,13/08/2010,13.638,Trading Economics
Official,Ethiopia,,ETB,16/08/2010,13.638,Trading Economics
Official,Ethiopia,,ETB,17/08/2010,13.6064,Trading Economics
Official,Ethiopia,,ETB,18/08/2010,13.651,Trading Economics
Official,Ethiopia,,ETB,19/08/2010,13.651,Trading Economics
Official,Ethiopia,,ETB,20/08/2010,13.651,Trading Economics
Official,Ethiopia,,ETB,23/08/2010,13.66,Trading Economics
Official,Ethiopia,,ETB,24/08/2010,13.66,Trading Economics
Official,Ethiopia,,ETB,25/08/2010,13.66,Trading Economics
Official,Ethiopia,,ETB,26/08/2010,13.66,Trading Economics
Official,Ethiopia,,ETB,27/08/2010,13.66,Trading Economics
Official,Ethiopia,,ETB,30/08/2010,13.66,Trading Economics
Official,Ethiopia,,ETB,31/08/2010,13.671,Trading Economics
Official,Ethiopia,,ETB,01/09/2010,16.41,Trading Economics
Official,Ethiopia,,ETB,02/09/2010,16.41,Trading Economics
Official,Ethiopia,,ETB,03/09/2010,16.41,Trading Economics
Official,Ethiopia,,ETB,06/09/2010,16.3554,Trading Economics
Official,Ethiopia,,ETB,07/09/2010,16.414,Trading Economics
Official,Ethiopia,,ETB,08/09/2010,16.414,Trading Economics
Official,Ethiopia,,ETB,09/09/2010,16.414,Trading Economics
Official,Ethiopia,,ETB,10/09/2010,16.414,Trading Economics
Official,Ethiopia,,ETB,13/09/2010,16.424,Trading Economics
Official,Ethiopia,,ETB,14/09/2010,16.424,Trading Economics
Official,Ethiopia,,ETB,15/09/2010,16.424,Trading Economics
Official,Ethiopia,,ETB,16/09/2010,16.424,Trading Economics
Official,Ethiopia,,ETB,17/09/2010,16.424,Trading Economics
Official,Ethiopia,,ETB,20/09/2010,16.434,Trading Economics
Official,Ethiopia,,ETB,21/09/2010,16.434,Trading Economics
Official,Ethiopia,,ETB,22/09/2010,16.434,Trading Economics
Official,Ethiopia,,ETB,23/09/2010,16.434,Trading Economics
Official,Ethiopia,,ETB,24/09/2010,16.434,Trading Economics
Official,Ethiopia,,ETB,27/09/2010,16.434,Trading Economics
Official,Ethiopia,,ETB,28/09/2010,16.434,Trading Economics
Official,Ethiopia,,ETB,29/09/2010,16.446,Trading Economics
Official,Ethiopia,,ETB,30/09/2010,16.446,Trading Economics
Official,Ethiopia,,ETB,01/10/2010,16.446,Trading Economics
Official,Ethiopia,,ETB,04/10/2010,16.446,Trading Economics
Official,Ethiopia,,ETB,05/10/2010,16.446,Trading Economics
Official,Ethiopia,,ETB,06/10/2010,16.446,Trading Economics
Official,Ethiopia,,ETB,07/10/2010,16.446,Trading Economics
Official,Ethiopia,,ETB,08/10/2010,16.446,Trading Economics
Official,Ethiopia,,ETB,11/10/2010,16.446,Trading Economics
Official,Ethiopia,,ETB,12/10/2010,16.464,Trading Economics
Official,Ethiopia,,ETB,13/10/2010,16.464,Trading Economics
Official,Ethiopia,,ETB,14/10/2010,16.464,Trading Economics
Official,Ethiopia,,ETB,15/10/2010,16.464,Trading Economics
Official,Ethiopia,,ETB,18/10/2010,16.464,Trading Economics
Official,Ethiopia,,ETB,19/10/2010,16.464,Trading Economics
Official,Ethiopia,,ETB,20/10/2010,16.464,Trading Economics
Official,Ethiopia,,ETB,21/10/2010,16.476,Trading Economics
Official,Ethiopia,,ETB,22/10/2010,16.476,Trading Economics
Official,Ethiopia,,ETB,25/10/2010,16.483,Trading Economics
Official,Ethiopia,,ETB,26/10/2010,16.483,Trading Economics
Official,Ethiopia,,ETB,27/10/2010,16.483,Trading Economics
Official,Ethiopia,,ETB,28/10/2010,16.483,Trading Economics
Official,Ethiopia,,ETB,29/10/2010,16.483,Trading Economics
Official,Ethiopia,,ETB,01/11/2010,16.495,Trading Economics
Official,Ethiopia,,ETB,02/11/2010,16.495,Trading Economics
Official,Ethiopia,,ETB,03/11/2010,16.495,Trading Economics
Official,Ethiopia,,ETB,04/11/2010,16.495,Trading Economics
Official,Ethiopia,,ETB,05/11/2010,16.495,Trading Economics
Official,Ethiopia,,ETB,08/11/2010,16.495,Trading Economics
Official,Ethiopia,,ETB,09/11/2010,16.511,Trading Economics
Official,Ethiopia,,ETB,10/11/2010,16.511,Trading Economics
Official,Ethiopia,,ETB,11/11/2010,16.511,Trading Economics
Official,Ethiopia,,ETB,12/11/2010,16.511,Trading Economics
Official,Ethiopia,,ETB,15/11/2010,16.511,Trading Economics
Official,Ethiopia,,ETB,16/11/2010,16.519,Trading Economics
Official,Ethiopia,,ETB,17/11/2010,16.524,Trading Economics
Official,Ethiopia,,ETB,18/11/2010,16.467,Trading Economics
Official,Ethiopia,,ETB,19/11/2010,16.47,Trading Economics
Official,Ethiopia,,ETB,22/11/2010,16.472,Trading Economics
Official,Ethiopia,,ETB,23/11/2010,16.475,Trading Economics
Official,Ethiopia,,ETB,24/11/2010,16.537,Trading Economics
Official,Ethiopia,,ETB,25/11/2010,16.54,Trading Economics
Official,Ethiopia,,ETB,26/11/2010,16.543,Trading Economics
Official,Ethiopia,,ETB,29/11/2010,16.485,Trading Economics
Official,Ethiopia,,ETB,30/11/2010,16.488,Trading Economics
Official,Ethiopia,,ETB,01/12/2010,16.491,Trading Economics
Official,Ethiopia,,ETB,02/12/2010,16.491,Trading Economics
Official,Ethiopia,,ETB,03/12/2010,16.496,Trading Economics
Official,Ethiopia,,ETB,06/12/2010,16.499,Trading Economics
Official,Ethiopia,,ETB,07/12/2010,16.501,Trading Economics
Official,Ethiopia,,ETB,08/12/2010,16.504,Trading Economics
Official,Ethiopia,,ETB,09/12/2010,16.564,Trading Economics
Official,Ethiopia,,ETB,10/12/2010,16.569,Trading Economics
Official,Ethiopia,,ETB,13/12/2010,16.572,Trading Economics
Official,Ethiopia,,ETB,14/12/2010,16.514,Trading Economics
Official,Ethiopia,,ETB,15/12/2010,16.517,Trading Economics
Official,Ethiopia,,ETB,16/12/2010,16.58,Trading Economics
Official,Ethiopia,,ETB,17/12/2010,16.582,Trading Economics
Official,Ethiopia,,ETB,20/12/2010,16.525,Trading Economics
Official,Ethiopia,,ETB,21/12/2010,16.588,Trading Economics
Official,Ethiopia,,ETB,22/12/2010,16.53,Trading Economics
Official,Ethiopia,,ETB,23/12/2010,16.532,Trading Economics
Official,Ethiopia,,ETB,24/12/2010,16.595,Trading Economics
Official,Ethiopia,,ETB,27/12/2010,16.538,Trading Economics
Official,Ethiopia,,ETB,28/12/2010,16.54,Trading Economics
Official,Ethiopia,,ETB,29/12/2010,16.603,Trading Economics
Official,Ethiopia,,ETB,30/12/2010,16.543,Trading Economics
Official,Ethiopia,,ETB,31/12/2010,16.608,Trading Economics
Official,Ethiopia,,ETB,03/01/2011,16.611,Trading Economics
Official,Ethiopia,,ETB,04/01/2011,16.553,Trading Economics
Official,Ethiopia,,ETB,05/01/2011,16.556,Trading Economics
Official,Ethiopia,,ETB,06/01/2011,16.559,Trading Economics
Official,Ethiopia,,ETB,07/01/2011,16.619,Trading Economics
Official,Ethiopia,,ETB,10/01/2011,16.562,Trading Economics
Official,Ethiopia,,ETB,11/01/2011,16.565,Trading Economics
Official,Ethiopia,,ETB,12/01/2011,16.627,Trading Economics
Official,Ethiopia,,ETB,13/01/2011,16.57,Trading Economics
Official,Ethiopia,,ETB,14/01/2011,16.573,Trading Economics
Official,Ethiopia,,ETB,17/01/2011,16.573,Trading Economics
Official,Ethiopia,,ETB,18/01/2011,16.573,Trading Economics
Official,Ethiopia,,ETB,19/01/2011,16.573,Trading Economics
Official,Ethiopia,,ETB,20/01/2011,16.573,Trading Economics
Official,Ethiopia,,ETB,21/01/2011,16.644,Trading Economics
Official,Ethiopia,,ETB,24/01/2011,16.581,Trading Economics
Official,Ethiopia,,ETB,25/01/2011,16.65,Trading Economics
Official,Ethiopia,,ETB,26/01/2011,16.652,Trading Economics
Official,Ethiopia,,ETB,27/01/2011,16.592,Trading Economics
Official,Ethiopia,,ETB,28/01/2011,16.595,Trading Economics
Official,Ethiopia,,ETB,31/01/2011,16.661,Trading Economics
Official,Ethiopia,,ETB,01/02/2011,16.604,Trading Economics
Official,Ethiopia,,ETB,02/02/2011,16.607,Trading Economics
Official,Ethiopia,,ETB,03/02/2011,16.669,Trading Economics
Official,Ethiopia,,ETB,04/02/2011,16.612,Trading Economics
Official,Ethiopia,,ETB,07/02/2011,16.675,Trading Economics
Official,Ethiopia,,ETB,08/02/2011,16.615,Trading Economics
Official,Ethiopia,,ETB,09/02/2011,16.681,Trading Economics
Official,Ethiopia,,ETB,10/02/2011,16.624,Trading Economics
Official,Ethiopia,,ETB,11/02/2011,16.684,Trading Economics
Official,Ethiopia,,ETB,14/02/2011,16.689,Trading Economics
Official,Ethiopia,,ETB,15/02/2011,16.629,Trading Economics
Official,Ethiopia,,ETB,16/02/2011,16.632,Trading Economics
Official,Ethiopia,,ETB,17/02/2011,16.695,Trading Economics
Official,Ethiopia,,ETB,21/02/2011,16.701,Trading Economics
Official,Ethiopia,,ETB,22/02/2011,16.64,Trading Economics
Official,Ethiopia,,ETB,23/02/2011,16.707,Trading Economics
Official,Ethiopia,,ETB,24/02/2011,16.709,Trading Economics
Official,Ethiopia,,ETB,25/02/2011,16.652,Trading Economics
Official,Ethiopia,,ETB,28/02/2011,16.655,Trading Economics
Official,Ethiopia,,ETB,01/03/2011,16.658,Trading Economics
Official,Ethiopia,,ETB,02/03/2011,16.718,Trading Economics
Official,Ethiopia,,ETB,03/03/2011,16.721,Trading Economics
Official,Ethiopia,,ETB,04/03/2011,16.724,Trading Economics
Official,Ethiopia,,ETB,07/03/2011,16.727,Trading Economics
Official,Ethiopia,,ETB,08/03/2011,16.67,Trading Economics
Official,Ethiopia,,ETB,09/03/2011,16.673,Trading Economics
Official,Ethiopia,,ETB,10/03/2011,16.733,Trading Economics
Official,Ethiopia,,ETB,11/03/2011,16.679,Trading Economics
Official,Ethiopia,,ETB,14/03/2011,16.742,Trading Economics
Official,Ethiopia,,ETB,15/03/2011,16.685,Trading Economics
Official,Ethiopia,,ETB,16/03/2011,16.688,Trading Economics
Official,Ethiopia,,ETB,17/03/2011,16.752,Trading Economics
Official,Ethiopia,,ETB,18/03/2011,16.755,Trading Economics
Official,Ethiopia,,ETB,21/03/2011,16.758,Trading Economics
Official,Ethiopia,,ETB,22/03/2011,16.7,Trading Economics
Official,Ethiopia,,ETB,23/03/2011,16.702,Trading Economics
Official,Ethiopia,,ETB,24/03/2011,16.766,Trading Economics
Official,Ethiopia,,ETB,25/03/2011,16.708,Trading Economics
Official,Ethiopia,,ETB,28/03/2011,16.712,Trading Economics
Official,Ethiopia,,ETB,29/03/2011,16.715,Trading Economics
Official,Ethiopia,,ETB,30/03/2011,16.718,Trading Economics
Official,Ethiopia,,ETB,31/03/2011,16.721,Trading Economics
Official,Ethiopia,,ETB,01/04/2011,16.723,Trading Economics
Official,Ethiopia,,ETB,04/04/2011,16.784,Trading Economics
Official,Ethiopia,,ETB,05/04/2011,16.729,Trading Economics
Official,Ethiopia,,ETB,06/04/2011,16.729,Trading Economics
Official,Ethiopia,,ETB,07/04/2011,16.796,Trading Economics
Official,Ethiopia,,ETB,08/04/2011,16.735,Trading Economics
Official,Ethiopia,,ETB,11/04/2011,16.735,Trading Economics
Official,Ethiopia,,ETB,12/04/2011,16.744,Trading Economics
Official,Ethiopia,,ETB,13/04/2011,16.747,Trading Economics
Official,Ethiopia,,ETB,14/04/2011,16.75,Trading Economics
Official,Ethiopia,,ETB,15/04/2011,16.811,Trading Economics
Official,Ethiopia,,ETB,18/04/2011,16.817,Trading Economics
Official,Ethiopia,,ETB,19/04/2011,16.759,Trading Economics
Official,Ethiopia,,ETB,20/04/2011,16.762,Trading Economics
Official,Ethiopia,,ETB,21/04/2011,16.765,Trading Economics
Official,Ethiopia,,ETB,22/04/2011,16.826,Trading Economics
Official,Ethiopia,,ETB,25/04/2011,16.765,Trading Economics
Official,Ethiopia,,ETB,26/04/2011,16.832,Trading Economics
Official,Ethiopia,,ETB,27/04/2011,16.774,Trading Economics
Official,Ethiopia,,ETB,28/04/2011,16.777,Trading Economics
Official,Ethiopia,,ETB,29/04/2011,16.838,Trading Economics
Official,Ethiopia,,ETB,02/05/2011,16.844,Trading Economics
Official,Ethiopia,,ETB,03/05/2011,16.783,Trading Economics
Official,Ethiopia,,ETB,04/05/2011,16.783,Trading Economics
Official,Ethiopia,,ETB,05/05/2011,16.783,Trading Economics
Official,Ethiopia,,ETB,06/05/2011,16.783,Trading Economics
Official,Ethiopia,,ETB,09/05/2011,16.783,Trading Economics
Official,Ethiopia,,ETB,10/05/2011,16.795,Trading Economics
Official,Ethiopia,,ETB,11/05/2011,16.795,Trading Economics
Official,Ethiopia,,ETB,12/05/2011,16.795,Trading Economics
Official,Ethiopia,,ETB,13/05/2011,16.795,Trading Economics
Official,Ethiopia,,ETB,16/05/2011,16.795,Trading Economics
Official,Ethiopia,,ETB,17/05/2011,16.795,Trading Economics
Official,Ethiopia,,ETB,18/05/2011,16.795,Trading Economics
Official,Ethiopia,,ETB,19/05/2011,16.795,Trading Economics
Official,Ethiopia,,ETB,20/05/2011,16.795,Trading Economics
Official,Ethiopia,,ETB,23/05/2011,16.795,Trading Economics
Official,Ethiopia,,ETB,24/05/2011,16.795,Trading Economics
Official,Ethiopia,,ETB,25/05/2011,16.795,Trading Economics
Official,Ethiopia,,ETB,26/05/2011,16.795,Trading Economics
Official,Ethiopia,,ETB,27/05/2011,16.795,Trading Economics
Official,Ethiopia,,ETB,30/05/2011,16.795,Trading Economics
Official,Ethiopia,,ETB,31/05/2011,16.795,Trading Economics
Official,Ethiopia,,ETB,01/06/2011,16.795,Trading Economics
Official,Ethiopia,,ETB,02/06/2011,16.795,Trading Economics
Official,Ethiopia,,ETB,03/06/2011,16.795,Trading Economics
Official,Ethiopia,,ETB,06/06/2011,16.795,Trading Economics
Official,Ethiopia,,ETB,07/06/2011,16.919,Trading Economics
Official,Ethiopia,,ETB,08/06/2011,16.858,Trading Economics
Official,Ethiopia,,ETB,09/06/2011,16.925,Trading Economics
Official,Ethiopia,,ETB,10/06/2011,16.867,Trading Economics
Official,Ethiopia,,ETB,13/06/2011,16.929,Trading Economics
Official,Ethiopia,,ETB,14/06/2011,16.867,Trading Economics
Official,Ethiopia,,ETB,15/06/2011,16.867,Trading Economics
Official,Ethiopia,,ETB,16/06/2011,16.867,Trading Economics
Official,Ethiopia,,ETB,17/06/2011,16.882,Trading Economics
Official,Ethiopia,,ETB,20/06/2011,16.943,Trading Economics
Official,Ethiopia,,ETB,21/06/2011,16.882,Trading Economics
Official,Ethiopia,,ETB,22/06/2011,16.882,Trading Economics
Official,Ethiopia,,ETB,23/06/2011,16.882,Trading Economics
Official,Ethiopia,,ETB,24/06/2011,16.882,Trading Economics
Official,Ethiopia,,ETB,27/06/2011,16.961,Trading Economics
Official,Ethiopia,,ETB,28/06/2011,16.902,Trading Economics
Official,Ethiopia,,ETB,29/06/2011,16.905,Trading Economics
Official,Ethiopia,,ETB,30/06/2011,16.967,Trading Economics
Official,Ethiopia,,ETB,01/07/2011,16.911,Trading Economics
Official,Ethiopia,,ETB,04/07/2011,16.911,Trading Economics
Official,Ethiopia,,ETB,05/07/2011,16.911,Trading Economics
Official,Ethiopia,,ETB,06/07/2011,16.92,Trading Economics
Official,Ethiopia,,ETB,07/07/2011,16.923,Trading Economics
Official,Ethiopia,,ETB,08/07/2011,16.985,Trading Economics
Official,Ethiopia,,ETB,11/07/2011,16.985,Trading Economics
Official,Ethiopia,,ETB,12/07/2011,16.923,Trading Economics
Official,Ethiopia,,ETB,13/07/2011,16.923,Trading Economics
Official,Ethiopia,,ETB,14/07/2011,16.996,Trading Economics
Official,Ethiopia,,ETB,15/07/2011,16.934,Trading Economics
Official,Ethiopia,,ETB,18/07/2011,16.934,Trading Economics
Official,Ethiopia,,ETB,19/07/2011,17.004,Trading Economics
Official,Ethiopia,,ETB,20/07/2011,16.948,Trading Economics
Official,Ethiopia,,ETB,21/07/2011,16.951,Trading Economics
Official,Ethiopia,,ETB,22/07/2011,17.013,Trading Economics
Official,Ethiopia,,ETB,25/07/2011,17.018,Trading Economics
Official,Ethiopia,,ETB,26/07/2011,16.959,Trading Economics
Official,Ethiopia,,ETB,27/07/2011,16.962,Trading Economics
Official,Ethiopia,,ETB,28/07/2011,17.024,Trading Economics
Official,Ethiopia,,ETB,29/07/2011,16.962,Trading Economics
Official,Ethiopia,,ETB,01/08/2011,16.97,Trading Economics
Official,Ethiopia,,ETB,02/08/2011,16.973,Trading Economics
Official,Ethiopia,,ETB,03/08/2011,16.976,Trading Economics
Official,Ethiopia,,ETB,04/08/2011,16.979,Trading Economics
Official,Ethiopia,,ETB,05/08/2011,16.982,Trading Economics
Official,Ethiopia,,ETB,08/08/2011,16.984,Trading Economics
Official,Ethiopia,,ETB,09/08/2011,16.987,Trading Economics
Official,Ethiopia,,ETB,10/08/2011,16.987,Trading Economics
Official,Ethiopia,,ETB,11/08/2011,17.055,Trading Economics
Official,Ethiopia,,ETB,12/08/2011,16.995,Trading Economics
Official,Ethiopia,,ETB,15/08/2011,16.998,Trading Economics
Official,Ethiopia,,ETB,16/08/2011,17.001,Trading Economics
Official,Ethiopia,,ETB,17/08/2011,17.063,Trading Economics
Official,Ethiopia,,ETB,18/08/2011,17.069,Trading Economics
