Date,Official_Rate,Parallel_Rate,Parallel_Premium,Premium_Lag_1d,Premium_Lag_3d,Premium_Lag_7d,Official_SMA_7,Official_SMA_30,Parallel_SMA_7,Parallel_SMA_30,Premium_SMA_7,Days_Since_Adjustment,Official_Vol_7d,Parallel_Vol_7d,Price_Jump_Target
2017-04-29,22.7871,27.69254814814815,21.527303378438457,21.386157892777867,21.523916695206875,21.099787893620487,22.740199999999998,22.70806333333333,27.60039259259259,27.45561111111111,21.372853696064364,1,0.04266220029200574,0.06452424334289071,False
2017-04-30,22.7871,27.725,21.66971663792233,21.527303378438457,21.766416923754942,21.20711372165115,22.75264285714286,22.710966666666668,27.630533333333336,27.466444444444445,21.438939826960247,2,0.041673687032690775,0.06669195802843884,False
2017-05-01,22.69,27.75745185185185,22.333414948663947,21.66971663792233,21.386157892777867,20.91214021038581,22.74018571428572,22.71063333333333,27.66154074074074,27.478359506172843,21.641979075285693,0,0.04592564384226452,0.06824097127124776,False
2017-05-02,22.8271,27.78961481481481,21.73957627037518,22.333414948663947,21.527303378438457,21.28692705023546,22.754057142857143,22.71487,27.693125925925926,27.491346666666665,21.70664324959137,0,0.05591424556913432,0.06917062011282249,False
2017-05-03,22.8391,27.8212,21.81390685272188,21.73957627037518,21.66971663792233,21.523916695206875,22.7725,22.720266666666664,27.724999999999998,27.505386666666663,21.748070414950657,0,0.060095340921103885,0.06948054159784384,False
2017-05-04,22.77,27.85191851851852,22.318482733941664,21.81390685272188,22.333414948663947,21.766416923754942,22.783928571428568,22.72218333333333,27.756874074074073,27.52045061728395,21.826936959263044,0,0.04822588220769217,0.06917062011282821,False
2017-05-05,22.71,27.881481481481483,22.771825105598776,22.318482733941664,21.73957627037518,21.386157892777867,22.772914285714286,22.725849999999998,27.788459259259263,27.5365,22.02488941823746,0,0.05561862483912369,0.0682409712712571,False
2017-05-06,22.71,27.9096,22.89564068692206,22.771825105598776,21.81390685272188,21.527303378438457,22.7619,22.72560666666667,27.819466666666667,27.553486666666668,22.22036617659226,1,0.05981688725120224,0.06669195802845367,False
2017-05-07,22.71,27.935985185185185,23.011823800903496,22.89564068692206,22.318482733941664,21.66971663792233,22.75088571428571,22.728606666666668,27.849607407407404,27.571352839506172,22.412095771303857,2,0.06147862578973085,0.06452424334291101,False
2017-05-08,22.7821,27.960348148148142,22.729459304226328,23.011823800903496,22.771825105598776,22.333414948663947,22.764042857142858,22.73401,27.878592592592593,27.59003111111111,22.4686735363842,0,0.05587667543408477,0.06173889426767318,False
2017-05-09,22.7917,27.9824,22.77451879412244,22.729459304226328,22.89564068692206,21.73957627037518,22.75898571428571,22.739733333333334,27.906133333333333,27.609444444444442,22.61652246834809,0,0.05056828481364833,0.058337570059816934,False
2017-05-10,22.79,28.001851851851853,22.86902962637935,22.77451879412244,23.011823800903496,21.81390685272188,22.75197142857143,22.74357666666667,27.93194074074074,27.629506172839505,22.767254293156302,0,0.039879180634028136,0.054322862313410714,False
2017-05-11,22.75,28.01841481481481,23.15786731786732,22.86902962637935,22.729459304226328,22.318482733941664,22.74911428571429,22.743536666666667,27.955725925925922,27.65012,22.887166376574253,0,0.03908070404935984,0.049698934289483,False
2017-05-12,22.85,28.0318,22.677461706783365,23.15786731786732,22.77451879412244,22.771825105598776,22.769114285714288,22.748536666666666,27.9772,27.671179999999996,22.873685891029197,0,0.05001967708473911,0.044472801858842635,False
2017-05-13,22.85,28.04171851851852,22.720868790015388,22.677461706783365,22.86902962637935,22.89564068692206,22.789114285714284,22.751829999999998,27.99607407407407,27.69257061728395,22.848718477185383,1,0.05043115534068368,0.03865713637826269,False
2017-05-14,22.85,28.047881481481483,22.74784018153821,22.720868790015388,23.15786731786732,23.011823800903496,22.809114285714287,22.756163333333333,28.012059259259257,27.714166666666664,22.81100653156177,2,0.04063620834917428,0.03227717210441989,False
2017-05-15,22.955,28.05,22.195600087127,22.74784018153821,22.677461706783365,22.729459304226328,22.833814285714286,22.763996666666667,28.024866666666668,27.735833333333336,22.73474092911901,0,0.06606820790414737,0.025390772728381066,False
2017-05-16,22.8521,28.049847269309524,22.74516245469573,22.195600087127,22.720868790015388,22.77451879412244,22.84244285714286,22.7684,28.034501990853745,27.757424291693034,22.73054716634377,0,0.0635474063795758,0.01843404668793918,False
2017-05-17,22.87,28.04940250411198,22.647146935338785,22.74516245469573,22.74784018153821,22.86902962637935,22.853871428571427,22.77236,28.04129494117662,27.778794992447384,22.69884963905226,0,0.05961612517919329,0.012054521721827267,False
2017-05-18,22.9344,28.048685844718204,22.29962782858153,22.647146935338785,22.195600087127,23.15786731786732,22.88021428571429,22.778846666666666,28.04561937401996,27.79981118727132,22.576243997725715,0,0.04502304701300708,0.006734107223247425,False
2017-05-19,22.8949,28.047717431439025,22.50639850551444,22.29962782858153,22.74516245469573,22.677461706783365,22.88662857142857,22.784206666666666,28.047893292796964,27.820348928813118,22.551806397544443,0,0.04316096671820732,0.00286708333109606,False
2017-05-20,22.8949,28.04651740458528,22.50115704626479,22.50639850551444,22.647146935338785,22.720868790015388,22.89304285714286,22.78966,28.048578847949358,27.840294570694358,22.52041900558007,1,0.04003327188195445,0.0012777800330543883,False
2017-05-21,22.8949,28.045105904467796,22.49499191727325,22.50115704626479,22.29962782858153,22.74784018153821,22.89945714285714,22.796156666666665,28.048182336947402,27.85954476750995,22.48429782497079,2,0.03530518645905018,0.0018380605943093117,False
2017-05-22,22.8829,28.043503071397403,22.55222489893066,22.49499191727325,22.50639850551444,22.195600087127,22.88915714285714,22.802253333333336,28.04725420428989,27.87800647482813,22.535244226657024,0,0.025577454738648416,0.0023392454622195593,False
2017-05-23,22.9191,28.04172904568494,22.35091712015279,22.55222489893066,22.50115704626479,22.74516245469573,22.898728571428574,22.809556666666666,28.046094458057805,27.89559694919047,22.47892346457946,0,0.021630589020747486,0.0028053736574948722,False
2017-05-24,22.8962,28.039803967641237,22.46488049388647,22.35091712015279,22.49499191727325,22.647146935338785,22.90247142857143,22.813523333333332,28.044723238561982,27.912243748111845,22.452885401514845,0,0.017749621067826012,0.0032322883739258116,False
2017-05-25,22.877,28.037747977577123,22.558674553381667,22.46488049388647,22.55222489893066,22.29962782858153,22.894271428571425,22.81842333333333,28.043160686113257,27.927884730080464,22.489892076486296,0,0.013222293600235802,0.0036181753220306174,False
2017-05-26,22.79,28.03558121580343,23.017030345780736,22.558674553381667,22.35091712015279,22.50639850551444,22.879285714285714,22.82109,28.041426941022458,27.942468054557864,22.56283948223862,0,0.041531330691444365,0.003962122619257243,False
2017-05-27,22.79,28.033323822631,23.007125154150938,23.017030345780736,22.46488049388647,22.50115704626479,22.864300000000004,22.824423333333336,28.039542143600418,27.955952181978898,22.63512064050807,1,0.052448768658214774,0.0042636246908534705,False
2017-05-28,22.79,28.030995938370648,22.99691065542189,23.007125154150938,22.558674553381667,22.49499191727325,22.849314285714286,22.82452,28.03752643415797,27.96830587375175,22.706823317386448,2,0.05703415434924284,0.004522380825257502,False
2017-05-29,22.88,28.02861770333322,22.50269975233052,22.99691065542189,23.017030345780736,22.55222489893066,22.848899999999997,22.827616666666664,28.035399953005943,27.979508192257917,22.699748296443573,0,0.056759404510869006,0.004738203027138797,False
2017-05-30,22.887,28.026209257829542,22.45470903932165,22.50269975233052,23.007125154150938,22.35091712015279,22.844314285714283,22.830946666666666,28.033182840455172,27.989548500852234,22.714575713467696,0,0.05116337976521437,0.004910969945010719,False
2017-05-31,22.9157,28.02379074217045,22.29079077737295,22.45470903932165,22.99691065542189,22.46488049388647,22.8471,22.838469999999997,28.030895236816487,27.998426463862852,22.689705753965765,0,0.05485681361898759,0.005040602261079073,False
2017-06-01,22.89,28.02138229666678,22.417572287753508,22.29079077737295,22.50269975233052,22.558674553381667,22.84895714285714,22.84056666666667,28.028557282400726,28.006152046591254,22.66954828744745,0,0.05624037272492076,0.005127048945453059,False
2017-06-02,22.9251,28.019004061629357,22.219768121532084,22.417572287753508,22.45470903932165,23.017030345780736,22.868257142857143,22.843433333333333,28.026189117518715,28.012745515312233,22.555653683983365,0,0.055815525237810346,0.005170279451449738,False
2017-06-03,22.9251,28.016676177369003,22.209613817907023,22.219768121532084,22.29079077737295,23.007125154150938,22.88755714285714,22.848603333333337,28.023810882481285,28.018237437273914,22.441723493091377,1,0.046889474912541765,0.005170279451447967,False
2017-06-04,22.9251,28.01441878419657,22.19976699860228,22.209613817907023,22.417572287753508,22.99691065542189,22.906857142857145,22.85577333333333,28.021442717599275,28.02266868069775,22.327845827831432,2,0.02031574572201896,0.005127048945448597,False
2017-06-05,22.9252,28.01225202242288,22.18978252064487,22.19976699860228,22.219768121532084,22.50269975233052,22.913314285714286,22.862946666666666,28.019104763183513,28.026090414778515,22.28314336616205,3,0.017318913428311534,0.005040602261070585,False
2017-06-06,23.02,28.010196032358767,21.677654354295253,22.18978252064487,22.209613817907023,22.45470903932165,22.932314285714288,22.87328,28.016817159544832,28.028564109684297,22.172135554015426,0,0.040747328284666706,0.004910969944999412,False
2017-06-07,23.0753,28.008270954315066,21.37771103437469,21.677654354295253,22.19976699860228,22.29079077737295,22.955114285714284,22.883053333333336,28.014600046994058,28.03016153655653,22.04169559072996,0,0.06644806063640658,0.004738203027124508,False
2017-06-08,22.9869,28.0064969286026,21.83677193794117,21.37771103437469,22.18978252064487,22.417572287753508,22.968957142857143,22.889560000000003,28.012473565842036,28.03096476750995,21.95872411218534,0,0.06044440578673735,0.004522380825238519,False
2017-06-09,23.0,28.004894095532208,21.7604091110096,21.83677193794117,21.677654354295253,22.219768121532084,22.979657142857143,22.89656,28.010457856399587,28.03106617563263,21.893101396396414,0,0.05796541662272184,0.004263624690829697,False
2017-06-10,23.0,28.003482595414724,21.75427215397706,21.7604091110096,21.37771103437469,22.209613817907023,22.990357142857142,22.904893333333334,28.00857305897755,28.03056843498596,21.82805258726356,1,0.05290850143640764,0.003962122619228,False
2017-06-11,23.0,28.00228256856097,21.749054645917283,21.75427215397706,21.83677193794117,22.19976699860228,23.001057142857142,22.909893333333336,28.006839313886747,28.029584520604658,21.76366510830856,2,0.04440142104610689,0.003618175321997557,False
2017-06-12,22.987,28.0013141552818,21.813695372522727,21.749054645917283,21.7604091110096,22.18978252064487,23.009885714285712,22.914460000000002,28.005276761438022,28.028237708496768,21.709938372862535,0,0.03089392759658078,0.0032322883738855075,False
